,review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category
11788,es_0986024,product_es_0276362,reviewer_es_0912546,2,"Nefasta presentación, por no decir cutre, ya que la caja venía rota y abierta. Las gafas sin la película protectora que llevan TODAS las gafas cuando son salidas de fábrica. Las gomas sujetas con uno de esos alambres para los paquetes de pan Bimbo. En fin, todo muy ""a lo cutre"". Parece que me enviaron unas gafas devueltas por alguien. Por lo demás, las gafas son de buena calidad, no entra agua y son cómodas. Pero si dejan marcas (ojeras) al menos a mi.",pedido claramente abierto y/o usado,es,sports
11789,es_0742470,product_es_0803943,reviewer_es_0642233,2,"Lo esperaba diferente, bueno para estar por casa pero no como pijama-manta",Correcto,es,apparel
11790,es_0444941,product_es_0163500,reviewer_es_0483252,2,"No entiendo tantas críticas buenas, son incomodos, mucho mas grandes de lo que aparenta en las fotos, suenan bajo y con una calidad muy deficiente, personalmente los pienso devolver ahora mismo. Por 10 euros he tenido muchos que sonaban mil veces mejor.",No cumplen,es,electronics
11791,es_0622800,product_es_0011509,reviewer_es_0806015,2,Lo veo muy delicado.,No está mal,es,camera
11792,es_0109089,product_es_0565450,reviewer_es_0671860,2,"El color no corresponde, es un Lila mucho más clarito que en La foto. Tamaño grande si es, pero me quede un poco decepcionada por el color, no era el tono que yo buscaba",Color,es,kitchen
11793,es_0804865,product_es_0744512,reviewer_es_0419249,2,"El producto llego bien pero una vez montado me doy cuenta de que una bombilla no funciona, y solo me deja la opción de mandar todo otra vez teniendo que desconectar todo, yo solo quiero la bombilla que vino defectuosa pero no me da opccion a ello",Bombilla defectuosa,es,home
11794,es_0646204,product_es_0424460,reviewer_es_0354887,2,"Aún no se cómo queda, no lo tengo montado porque hoy 18 de Mayo de 2018 es día en que supuestamente recibía el parque, y solo me han llegado 2 paquetes con los columpios y algunas maderas, falta mucho por llegar, las instrucciones son terribles, peor que las de Ikea, aunque el vendedor avisa que se necesita taladro, un parque para niños debería poder montarse mas fácil y claramente. Las maderas vienen sin guias y en las instrucciones no se enumeran para saber cuál es cuál y donde van. No se lo que nos llevará montarlo, pero lo peor es que vamos a ver cuando recibimos todas las piezas para poder empezar .... en fin un desastre, no volvería a comprar un producto de esta empresa",Desastre,es,home
11795,es_0687744,product_es_0287004,reviewer_es_0854269,2,"Después de 1 año he tenido que tirarlo. Desde el primer momento ha funcionado mal, se atascan las tostadas y se salen todas la migas. Es barato pero merece la pena pagar más y tener un tostador en condiciones. Le doy dos estrellas en vez de una por el precio.",No lo recomiendo,es,kitchen
11796,es_0381378,product_es_0115022,reviewer_es_0608444,2,"Hace demasiado ruido y al tener tan poco peso se mueve para cualquier lado, no has manera de tener la habitación organizada con este somier. muy ruidoso incluso para una nina de 7 años",ENDEBLE,es,furniture
11797,es_0645842,product_es_0042536,reviewer_es_0964408,2,"Parece leche dulce, muy flojo",X,es,grocery
11798,es_0424855,product_es_0962792,reviewer_es_0581508,2,"Pensé que sería un gran libro, pero no!!! Uno más de tantos. Quizá esperaba demasiado.",Un libro más.,es,digital_ebook_purchase
11799,es_0957800,product_es_0020478,reviewer_es_0923975,2,"Aspira muy bien, pero es de mala calidad el material. Se ha roto por dos partes. No vale la pena.",Piezas mala calidad,es,kitchen
11800,es_0131617,product_es_0792910,reviewer_es_0878235,2,No hemos tenido buena experiencia. Se empañan todo el tiempo y no ves bien,"Mala calidad, precio bajo porque parecen de juguete",es,sports
11801,es_0924823,product_es_0022589,reviewer_es_0318156,2,Vino golpeado pero el embalaje estaba perfecto,Estufa en malas condiciones,es,kitchen
11802,es_0029344,product_es_0229023,reviewer_es_0023569,2,"Nos dio la impresion de que era muy robusto, y aunque es asi, no abre y cierra con facilidad.",Parece lo que no es,es,office_product
11803,es_0604118,product_es_0576495,reviewer_es_0110879,2,"No llegó a tiempo, lo han entregado al día siguiente haciendo que perdiera el día esperando sin avisar. Solo la app de Amazon avisó pero después de las 21:00 horas.",Entrega tarde,es,apparel
11804,es_0398568,product_es_0107593,reviewer_es_0863740,2,"La Luz se fundió rápido y hay q tener cuidado en poner la funda y q el botón no lo aprietes, y rellenarlo es incómodo por q la apertura es pequeña",M,es,home
11805,es_0387299,product_es_0482085,reviewer_es_0516634,2,"En mi caso no ha servido de nada. Lo he utilizado para un cristal cuyo grosor está entre la medida soportada por este cortador, pero solo he conseguido rayarlo levemente. Al final utilizaré uno de los clásicos...más baratos y más efectivos.",Poco efectivo,es,home_improvement
11806,es_0728812,product_es_0077176,reviewer_es_0579566,2,La imagen del producto es muy contento como idea para coger para un niño pequeño de siete años muy incómodo no aconsejo para niños,No está pensado para niños,es,apparel
11807,es_0566166,product_es_0790421,reviewer_es_0957686,2,"Pues eso,,, muy bonitas en la foto pero luego nada que ver... el color lo unico.. el diseño real es bastante feo...y luego son enormes...",Muy bonitas en foto pero...,es,apparel
11808,es_0461181,product_es_0382042,reviewer_es_0161729,2,"Demasiada porqueria, todo azucar, no entiendo como pueden venderlas para los niños, con una galleta sola sobrepasan el límite de azucar de un dia.",Demasiadas grasas y porquerias,es,other
11809,es_0357933,product_es_0639809,reviewer_es_0683476,2,"La ropa no tiene mucha calidad y transparenta un poco, aparte de no ser muy elastica. En cuabto a la talla, la pequeña es pequeña, si se duda entre las dos, mejor la grande.",Para hacer deporte no son practicas,es,apparel
11810,es_0804372,product_es_0108233,reviewer_es_0739618,2,Muy mal Amazon...no me contestan a mis comentarios...el cartucho de tinta a color no imprime correctamente.,No imprime correctamente el cartucho tinta color,es,office_product
11811,es_0390266,product_es_0799928,reviewer_es_0051687,2,"Las fotografias nocturnas tienen un color amarillento, La bateria sin utilizarlo excesivamente duran de 12 a 16 horas, Y me pide la tarjeta SIM cada 48 ó 72h. de todas maneras ahora está algo mejor. Estoy un poco harto de que me pregunten cada dos por tres mi opinión. mas que nada porque no me hacen caso .MI OPINIÓN NO ES NADA BUENA. Estoy satisfecho NO.",isidoro vaca sanchez ( tito ) tlfno Samsung A4,es,wireless
11812,es_0186487,product_es_0248594,reviewer_es_0474419,2,El producto está bien para lo que cuesta. Si lo elevas mucho da sensación de inseguridad. Cimbrea un poco. El transportista llegó varios días tarde y ni hablando con el conductor del reparto pudo decirme ni a groso modo cuando lo serviría. Por eso les pongo 2 estrellas,El transportista UPS falló,es,wireless
11813,es_0268034,product_es_0440517,reviewer_es_0905134,2,"Lo conseguí con un descuento y me salió muy barato, pero comprarlo al precio original me parece excesivo para lo que contiene. La mayoría de los papeles son cartulina y papel de seda, los más baratos. Yo no pagaría 11 euros por unas cuantas hojas de cartulina.",María José Marchena Valle,es,home
11814,es_0296210,product_es_0230230,reviewer_es_0316574,2,"La taza no es blanca, más bien de color beige y los colores menos vivos. El embalaje pésimo, ha llegado sin romperse de milagro, todo suelto en un sobre sin ninguna protección y la caja de la taza desmontada.",Decepcionada,es,home
11815,es_0613032,product_es_0452885,reviewer_es_0947429,2,Ha venido con defecto. Por lo d+ está bien.,Si no fuera el defecto en la madera estaría bien,es,home
11816,es_0970622,product_es_0204858,reviewer_es_0492937,2,El producto fue devuelto porque tenía la llave de 10mm duplicada y no contenía la llave de 11mm. A simple vista se nota la calidad de las piezas.,Falta pieza 11mm y pieza 10mm duplicada,es,home_improvement
11817,es_0763465,product_es_0030092,reviewer_es_0042376,2,Compre dos y una de ellas a un par de días de su instalación se puso negra con lo que conlleva a tener que comprar otra y tener que vaciar la piscina,Hace su función,es,lawn_and_garden
11818,es_0060953,product_es_0468203,reviewer_es_0002469,2,Lleva un enorme retraso k pasa con esta mochila,Cumplir con las fecha k ponen y la necesidad es del cliente,es,luggage
11819,es_0045468,product_es_0053403,reviewer_es_0329951,2,"Un rollo para configurar, instrucciones en letras tamaño pitufo... lo he quitado",Fiasco,es,other
11820,es_0439459,product_es_0855799,reviewer_es_0570208,2,no es lo qe esperaba.. demasiado caro para los resultados finales,dos estrellas,es,beauty
11821,es_0765015,product_es_0210839,reviewer_es_0765492,2,"El tensiómetro está muy bien. Es muy cómodo porque no tiene el tubito que es un poco molesto y puede partirse con el tiempo. PERO... La ventana de la lectura me parece muy pequeña en comparación con los otros tensiómetros. Se podía haber dimensionado un poco más hay espacio de sobra en el manguito Se le podía haber incorporado una entrada para toma de corriente de adaptador de corriente. Veremos lo que duran las baterías. Le falta capacidad de memoria para dos usuarios. Por el precio que tiene debería incorporar una memoria de las lecturas, fecha y hora en el propio manguito.",Bien... Pero,es,personal_care_appliances
11822,es_0537721,product_es_0905130,reviewer_es_0923599,2,Parece peligroso y las instrucciones para montar son casi inexistentes,Peligro,es,home
11823,es_0673099,product_es_0394082,reviewer_es_0816236,2,Color precioso pero se las esquinas se ponen feas al momento,Se estropea muy pronto,es,wireless
11824,es_0707787,product_es_0192294,reviewer_es_0070252,2,"El modo Mirroring parece que funciona pero, el modo DEX de Samsung no lo hace correctamente. Compré una unidad que se desconectaba contínuamente en modo DEX estando alimentada con el usb-c (si no es alimentado, no funciona). La devolví viendo que estaba defectuosa. La segunda unidad funciona peor que la anterior (de hecho he sido incapaz de que se llegue a conectar en DEX y parece que lo intenta). Además parece que tiene signos de haberse utilizado antes. Probado en un Note 8. Devuelta también. Probaré con otra marca y modelo, esta no es de fiar.",Funcionamiento en modo DEX malo o nulo,es,pc
11825,es_0916150,product_es_0081711,reviewer_es_0535711,2,Una de los protectores no tiene la ranura del auricular abierta y no se puede usar,Una está defectuosa,es,wireless
11826,es_0310374,product_es_0750311,reviewer_es_0531515,2,"Aparentemente me ha llegado usado, esta con polvo y manchas . Lo estoy cargando a ver si sirve, pero la apariencia es de que lo han devuelto y me lo han enviado a mi usado. Veremos si funciona......",Tiene mala pinta,es,home
11827,es_0106415,product_es_0044026,reviewer_es_0109293,2,"Emula a un móvil Android, cumple su cometido, pero algunos videos de YouTube no corren con la App integrada. La navegación con el mando a distancia incluido en el paquete es lenta y engorrosa (es recomendable un teclado o mouse adicional, para más rapidez y comodidad). Al año de funcionamiento, aparece un mensaje recurrente de actualización, la cual falla siempre y algunas aplicaciones han dejado de funcionar, por eso le bajo la calificación. Producto no recomendable.","Aceptable, pero mejorable.",es,wireless
11828,es_0231056,product_es_0390428,reviewer_es_0703424,2,Más pequeño y estrecho de lo esperado caro para lo k es,Regular,es,home
11829,es_0817994,product_es_0667378,reviewer_es_0640168,2,"El artículo recibido se ajusta al de la descripción, 3 packs de velas para los oídos con unos protectores que evitan que caiga nada al oído mientras están encendidas. Sin embargo y, en comparación con vídeos el los que otras personas utilizan estas velas para extraer gran cantidad de suciedad de los oídos, en la vida real apenas sale nada de ahí... (las hemos utilizado dos personas distintas a la vez.)",Velas para oídos,es,drugstore
11830,es_0233836,product_es_0705917,reviewer_es_0429795,2,"Están chulos, pero vienen cuatro rosas y dos amarillos, vale que sea color aleatorio, pero en realidad son muy repetidos",No me gustan,es,kitchen
11831,es_0907209,product_es_0428332,reviewer_es_0739297,2,"La medida está bien en su tamaño. Sin embargo, son muy blandas por lo tanto no dan la rigidez necesaria",Producto deficiente,es,baby_product
11832,es_0489599,product_es_0688222,reviewer_es_0206767,2,"Como se puede comprobar el color amarillo viene seco, por suerte lo pude solucionar echando un poco de agua y removiendo bien. Tintan muy bien sin necesidad de echar mucha cantidad.",Color seco,es,toy
11833,es_0503433,product_es_0892967,reviewer_es_0979451,2,No fija lo suficiente a pesar de que los más grande tienen buen tamaño,Es muy importante q fijé o se adhiera bien fuerte,es,wireless
11834,es_0330197,product_es_0521268,reviewer_es_0580145,2,Es barato pero el aspecto del metal es como si fuera viejo o no hubiera estado bien conservado.,parecen viejos,es,home_improvement
11835,es_0755404,product_es_0061779,reviewer_es_0392257,2,no funciona después de 4 meses. No compre este producto a menos que lo necesite por un corto tiempo. muy mal,no funciona después de 4 meses,es,wireless
11836,es_0919353,product_es_0277517,reviewer_es_0171853,2,"He leido muchos comentarios buenos del producto pero a mi no me ha ido bien, bien por la forma de los ojos o por lo que sea pero en un par de horas... no quedaba nada.",No para mi,es,drugstore
11837,es_0031717,product_es_0201010,reviewer_es_0893539,2,Que el pedido no llegó en el tiempo establecido,Retraso,es,furniture
11838,es_0790074,product_es_0783401,reviewer_es_0767921,2,"No está mal, aunque esperaba más calidad. Caro para el nivel de calidad y prestaciones.",Mala relación calidad precio,es,watch
11839,es_0128283,product_es_0802590,reviewer_es_0420930,2,El hilo que viene se rompe con mucha facilidad y no hay sufiente para todas las etiquetas. Dos bobinas estaría genial.,Falta hilo,es,office_product
11840,es_0544195,product_es_0180001,reviewer_es_0468220,2,Por ningún sitio vi que no sirviera para la toma del mechero del coche.,Leer bien antes de comprar.,es,wireless
11841,es_0492748,product_es_0130295,reviewer_es_0190915,2,Hay que concederle que la calidad de imagen resulto buena. La pena es que no sabias cuando había funcionado o no porque tocaba resetearla cada poco. Un poco grande en la base por lo que no termina de esconderse a gusto. La caja no parecía completamente cerrada por lo que pensé que no era nueva. Me atrajeron los comentarios positivos aunque muchos estan sospechosamente escritos en negrita. Quizá tuve mala suerte con la mía.,Habrá grabado o no...,es,camera
11842,es_0979656,product_es_0676777,reviewer_es_0647098,2,"Al ponermelas me parecen q quedan un poco raras. Muy toscas. Las devolveré, es lo bueno del servicio q ofrece Amazon.",No era como las esperaba...,es,shoes
11843,es_0254033,product_es_0215312,reviewer_es_0094092,2,Muy mala calidad. El táctil no funcionaba bien y cada dos por tres se reiniciará sola. Mala.,Mala,es,wireless
11844,es_0960711,product_es_0063884,reviewer_es_0698228,2,"La percha es bonita, pero ha durado un día.... En cuanto colgué una toalla, se calló.",No pega bien,es,other
11845,es_0158750,product_es_0311383,reviewer_es_0252131,2,Paño demasiado pequeño para la cocina,paños super pequeños,es,home
11846,es_0518968,product_es_0470127,reviewer_es_0779201,2,Se me rompió la pieza de arriba a los pocos meses.,Fragil,es,electronics
11847,es_0928062,product_es_0087869,reviewer_es_0599126,2,Me llego ahuevado. Me decepciona bastante que me llegaste así. No creo que la vuelva a pedir. Un saludo .,No me gusto,es,toy
11848,es_0024492,product_es_0512688,reviewer_es_0144827,2,Muy pequeño pensado principalmente para motores de moto o culatas con 4 válvulas,Para motos,es,home_improvement
11849,es_0742538,product_es_0806337,reviewer_es_0885203,2,"No se explica bien en el manual de instrucciones (que por cierto esta en ingles), que significa cada símbolo o siglas que aparecen en la bascula. Por lo demás cumple con su cometido.",Normalita,es,personal_care_appliances
11850,es_0363923,product_es_0462776,reviewer_es_0279091,2,Muy gordo e incómodo,Mal,es,pet_products
11851,es_0482917,product_es_0488169,reviewer_es_0550659,2,"He pedido tres fundas de esta marca pero, cuando he puesto una de ellas, si bien el terminal queda precioso porque no engorda, no me la he querido jugar y la he quitado porque la protección ante una caída es NULA. Son de plástico del más barato que pueda existir. He vuelto a la de silicona ESR que ofrece mucha más protección",Material de malísima calidad,es,wireless
11852,es_0225374,product_es_0688165,reviewer_es_0014667,2,"Hola buenas tardes, la bolsa no trae la correa, porno demás está todo bien y es bonita gracias, un saludo",Verónica España,es,luggage
11853,es_0132680,product_es_0421207,reviewer_es_0151920,2,"es mas fina de lo que me imaginaba, aunque trea los metros que indica al ser mas fina me a costado acabar el trabajo",yinarte,es,home
11854,es_0707017,product_es_0136262,reviewer_es_0720566,2,"Es una silla que está muy bien,comoda y bonita pero no aconsejo su compra por un defecto que tiene del diseño del fabricante que la palanca que tiene para regular el respaldo roza con la tapicería y eso causa que se rompa por la zona de la palanca adjunto imágenes para que lo vean por ese motivo es mis solo 2 estrellas,en resumen bonita de calidad pero mal diseñada por el fabricante por el fallo que e descrito.","Defecto de fabricación,palanca roza tapicería",es,pc
11855,es_0103867,product_es_0592325,reviewer_es_0960108,2,"No es compatible con la botella de gas que compre, aunque en Amazon te ofrecen la compra conjunta",Rosca diferentes,es,automotive
11856,es_0450711,product_es_0061838,reviewer_es_0774992,2,Se traspasa la micción del perrito,Mejorable,es,furniture
11857,es_0874002,product_es_0728515,reviewer_es_0994607,2,"Mala calidad y acabados muy mal, incluso sale la pega por los lados de las letras, mal pintado , y encima el mueble no es estable.",Gran desilusión.,es,furniture
11858,es_0467094,product_es_0207724,reviewer_es_0288218,2,"Tramitaron una pedido nuevo porque se perdió ya antes de salir de china, tardará otros 21 días en llegar. espero el número de seguimiento nuevo",mi pedido se perdió,es,home
11859,es_0949847,product_es_0388654,reviewer_es_0030541,2,"El pedido no se ha recibido, se ha debido extraviar pero el vendedor ha hecho la devolución del dinero aunque me hubiera gustado recibirlo",EL pedido se perdió,es,electronics
11860,es_0290547,product_es_0418184,reviewer_es_0180151,2,Una de las baterías no funciona.,Decepcionante,es,electronics
11861,es_0014362,product_es_0253444,reviewer_es_0147516,2,Probé con otra bomba y le casi no sale aire,No lleva la bomba,es,pet_products
11862,es_0386098,product_es_0304009,reviewer_es_0921343,2,Lo que se anuncia . Sin nada raro. A mis gatas les encanta y yo feliz para evitar que salga la arena.,Normal,es,furniture
11863,es_0450852,product_es_0747707,reviewer_es_0971816,2,Germinan muy bien pero por el precio que tiene son muy pocas semillas. 25 semillas aproximadamente.,Pocas semillas (25 semillas aproximadamente) pero buena germinación,es,lawn_and_garden
11864,es_0617411,product_es_0249876,reviewer_es_0298530,2,"El embalaje era deficiente, venía abierto por el lado. Por suerte sin golpe ni faltas",Mal embalado o insuficiente,es,drugstore
11865,es_0825535,product_es_0908410,reviewer_es_0574768,2,En la descripción y en la caja se indica que vienen 5 tubitos de pegamento pero en realidad vienen sólo 4. Desconozco si será algo puntual o por el contrario un error de impresión de fábrica...,DESCRIPCIÓN ERRÓNEA!!!,es,home_improvement
11866,es_0079698,product_es_0376842,reviewer_es_0009836,2,"El grifo es muy bonito pero salpica muchísimo y el chorro sale partido. Además se le va el cromado rápido, en tan solo un año ya parece viejo.",Compra algo más caro pero de más calidad,es,home
11867,es_0347303,product_es_0123567,reviewer_es_0549468,2,hace poca luz e tenido de otras casas i dan muy buen resultado este mas caro i poca calidad no es recomendable,estoi muy descontento,es,pet_products
11868,es_0292604,product_es_0709638,reviewer_es_0937844,2,La cremallera muy muy floja,Mala,es,sports
11869,es_0950375,product_es_0423199,reviewer_es_0634638,2,"Aspecto de collar para muñecas, no tiene apariencia de chapado en oro blanco como indica.",Adorno para muñecas,es,jewelry
11870,es_0937063,product_es_0085809,reviewer_es_0467716,2,"El vendedor debería incluir fotos del producto VACIO ya que es así como se vende, sin cargador, sin cajitas para juegos.....",Foto real del producto.,es,video_games
11871,es_0820384,product_es_0102977,reviewer_es_0639321,2,El material no es muy bueno. Aunque para el precio que tiene el producto no se le puede pedir mas,El diseño,es,automotive
11872,es_0033892,product_es_0674489,reviewer_es_0123849,2,"El producto ha llegado muy mal empaquetado, venía en una caja más pequeña que el embalaje del producto, por lo que venía aplastada y medio abierta. El producto tengo que probarlo, a simple vista parece que está bien. Ha llegado en el tiempo acordado",Mal embalaje,es,video_games
11873,es_0501124,product_es_0382370,reviewer_es_0838378,2,Esta muy bien. Buena calidad. Bien rematado. Pero no ha mirado bien la cantidad. Ya k solo me llegó 10 unidades,Yo,es,apparel
11874,es_0570812,product_es_0582707,reviewer_es_0419933,2,"Buscaba algo similar pero de mejor calidad, el plástico es malo y cuesta bastante desplegarlo",No era lo que buscaba,es,sports
11875,es_0481334,product_es_0459250,reviewer_es_0680742,2,Para el modelo A70 no cubre por completo la pantalla,Pantalla,es,wireless
11876,es_0695310,product_es_0281993,reviewer_es_0347494,2,"Por un lado, tiene una amplia gama de colores y tonos, lo que es verdaderamente bueno. Por otro lado, no me parecen de gran calidad.",No me gusta la calidad,es,beauty
11877,es_0897815,product_es_0451091,reviewer_es_0350506,2,"El material era bueno y tenía una sensación agradable al tacto pero no hubo manera de acoplar la correa al gear. Los enganches que trae, aunque se parecen a los originales no enganchan ( lo probé en 2 gear distintos con mismo resultado) he tenido que devolverlo.",Buena calidad pero no se acopla al gear,es,wireless
11878,es_0232679,product_es_0641233,reviewer_es_0977107,2,La uso por tapar un kayak y con un poco de viento se ha roto completamente Ha durado un mes,No bueno por exterior,es,industrial_supplies
11879,es_0808486,product_es_0745293,reviewer_es_0889935,2,"La primera me duro bastante la segunda se despegó y se partió dentro del bolsillo. Y la tercera aguanto bien. No ajustan del todo a los bordes, no llegan bien a la parte curva y el borde se queda un poco despegado. Aunque son mejores que otros recomendados por Amazon. Contra los golpes va bien pero como no se ajusta del todo le doy 2 estrellas. El embalaje los accesorios de limpieza y pegado muy buenos.",Buena relacion calidad precio,es,wireless
11880,es_0649120,product_es_0752413,reviewer_es_0022405,2,"Es original, coincide con la imagen, pero se escapa el agua y la tapa no encaja. A mi bebe le gusta morder la boquilla, pero yo lo queria como biberon antigoteo para salir de paseo y no sirve, acaba todo lleno de agua.",La tapa no ajusta,es,baby_product
11881,es_0865414,product_es_0056092,reviewer_es_0618590,2,"LOS COLORES Y DIBUJOS ESTAN MUY BIEN, LO QUE SI BASTANTE ESCASO DE CINTA EN CADA UNA DE LAS 10.",NURIA,es,home
11882,es_0580315,product_es_0999333,reviewer_es_0413071,2,Se despega fácilmente. Solo tiene adhesivo en los bordes,Se despega fácilmente,es,wireless
11883,es_0608760,product_es_0407758,reviewer_es_0736302,2,"Las luces led simplemente se encienden al conectarlo a la corriente, no indican ningún estado de carga. El paquete venía sin instrucciones. Al menos la entrega fue rápida.",No recomendado,es,pc
11884,es_0635142,product_es_0983931,reviewer_es_0614394,2,"Es el segundo que tengo, pensaba que había tenido mala suerte con los primeros pero no, con el tiempo se le va la pantalla y poco a poco empieza a no ver nada.",Se le va la pantalla,es,wireless
11885,es_0532457,product_es_0908558,reviewer_es_0372174,2,Instalación y montaje bien pero al uso se han deteriorado muy rápido la anillas o juntas que ayudan para el movimiento del mismo han terminado por romperse,Tv,es,electronics
11886,es_0424298,product_es_0616087,reviewer_es_0483411,2,"Es demasiado pesado , tiene las asas al nivel bajo , es asi por ser reversible ,pero no es practico ,, por eso lo he devuelto , ya lo siento",placa - parrilla para cocinar de hierro fundido,es,home
11887,es_0211684,product_es_0276871,reviewer_es_0975320,2,"El juego estará genial, pero las instrucciones vienen solo en francés y me lo he tenido que inventar...",Sin instrucciones en español!,es,toy
11888,es_0877514,product_es_0886061,reviewer_es_0976471,2,No cabe una camisa :-( Su tamaño es muy pequeño.Lo utilizare para ropa interior pero no para su finalidad por su tamaño.Muy mal.,Demasiado pequeño,es,pc
11889,es_0523804,product_es_0321208,reviewer_es_0997142,2,"Decepcionada!!!! Muy pequeño, se salta la pintura de las imágenes. La presentación es muy básica y con letras chinas. Vamos, que parece que lo he comprado en una tienda de chinos",NO ME GUSTA LA CALIDAD,es,wireless
11890,es_0235010,product_es_0407428,reviewer_es_0690113,2,De plasticucho malo y hace un sonido francamente horrendo aunque bueno... pa ponerlo en la bici vale. Lo bueno que no es muy grande.,Me lo esperaba mejor,es,sports
11891,es_0785698,product_es_0866608,reviewer_es_0544246,2,"La correa es muy buena pero la estructura donde se acopla el reloj, se araña con mucha facilidad y pierde su lacado con el sudor. Me compré otra con mejor precio que aguanta mucho mas el uso continuado.",No la recomiendo.,es,sports
11892,es_0940814,product_es_0532972,reviewer_es_0498689,2,Esperaba más de esta espuma. La compré porque estaba cansada de usar espumas baratas pero la verdad que no he notado gran diferencia con respecto a las otras.,Sin más.,es,beauty
11893,es_0718452,product_es_0123257,reviewer_es_0343684,2,"Las compré para mi hijo de 12 años, le han durado 3 meses, la parte delantera de goma enseguida se abrió de la pieza de piel que constituye la zapatilla.",El número corresponde al que se use.,es,shoes
11894,es_0992273,product_es_0982466,reviewer_es_0157415,2,"Son baratos y se nota en la calidad. Tienen un olor bastante químico para lo que estoy acostumbrado. He probado un par de sabores y no están mal, pero todos ellos dejan un efecto de frío como la menta, aunque cada uno con su sabor. Los uso cuando me quedo sin una opción mejor.",Sensación de baja calidad.,es,drugstore
11895,es_0656524,product_es_0223898,reviewer_es_0204735,2,No tiene nada que ver el color de la foto con el original,El color no es el mismo en foto que en realidad,es,home
11896,es_0198407,product_es_0682877,reviewer_es_0425194,2,Pues todavía no me ha llegado y eso que venía para el día 13. Tampoco me han llamado y espero que llegue hoy.. En cuanto al producto espero que venga bien.,Retardo,es,wireless
11897,es_0208062,product_es_0991087,reviewer_es_0780989,2,Las suelas son muy duras y ruidosas. No son de goma,Suelas de mala calidad,es,shoes
11898,es_0302891,product_es_0153279,reviewer_es_0384065,2,"Cuesta mucho colocarlas bien, con práctica todo se aprende pero no le doy más estrellas porque los imanes se despegan.",Se puede mejorar,es,beauty
11899,es_0525008,product_es_0574215,reviewer_es_0449357,2,Pierden mucho aire. No sirven para su cometido,Pierden aire,es,home
11900,es_0252190,product_es_0235248,reviewer_es_0999629,2,"La funda está bien, protege el ipad. La única pega es que me ha llegado con la pantalla rajada y la caja estaba abierta.",Pantalla rajada,es,wireless
11901,es_0408689,product_es_0573133,reviewer_es_0644320,2,El cristal es de buena calidad y ofrece una gran protección pero los bordes negros son un fastidio ya que eliminan una pequeña parte de la pantalla. En un uso normal no se nota mucho pero en algunas verás como los bordes se comen pequeñas partes de la pantalla.,Los bordes negros son un problema.,es,wireless
11902,es_0708485,product_es_0345844,reviewer_es_0217906,2,El cristal templado tiene poca dureza se me cayo el movil boca abajo y se astillo un canto asi que la calidad es mediocre,Jose,es,wireless
11903,es_0228410,product_es_0356096,reviewer_es_0001823,2,"Aunque es la evolución de la primera minicuna que representa que tiene cosas mejoradas, antes habría comprado otra. Tiene ruedas en los cuatro extremos pero no giran, por lo tanto solo va hacia delante o hacia detrás y no puede girar, cosa completamente inútil si hay que moverla de una sala a la otra. Al final tengo la cuna estática y pienso que podría haber comprado otra más barata. Además las patas son tan largas que no pasan por las puertas de casa que son puertas normales, tuvimos que cortar un poco los cuatro extremos. Imagino que haciéndolas un poco más estrechas la cuna sería igual de confortable y estable. La opción de balanceo no la he hecho servir nunca. A parte de esto la cuna es ancha y comfortable.",Mucho a mejorar,es,baby_product
11904,es_0943934,product_es_0107994,reviewer_es_0514003,2,"El freno de atrás funciona fatal, en varias ocaciones he tenido que frenar con los pies porque o sino me chocaba con las personas y a parte de eso hace un ruido fatal y no aguanta los 25km de autonomia como dicen solo hace 14 y da gracias.",No me acaba de gustar,es,sports
11905,es_0765355,product_es_0886791,reviewer_es_0342623,2,"Reconozco que lo compré solamente para probar si lo podía adaptar a mi moto (Harley Iron). Como es barato pensé que no perdía mucho por probar pero realmente no lo pude meter (no cabía) y si hubiera podido hacerlo, el tamaño del pedal es distinto (en ambos lados) y hubiera quedado muy mal. Estaría bien que en la descripción pusieran una lista o unos ejemplos de modelos de moto que son compatibles. Si se deja abierto puede llevar a confusión. Recomiendo comprarlo solamente si estás seguro que sirve para tu moto.",Lo compré por probar pero no me sirvió,es,pc
11906,es_0034719,product_es_0069322,reviewer_es_0268997,2,Realmente no me ha gustado mucho parece la tela de los pescadores. Es incómodo doblar,No me ha gustado mucho,es,lawn_and_garden
11907,es_0229149,product_es_0153611,reviewer_es_0998507,2,Mi problema fundamental con este producto es que al ser micro fibra (no toalla) me deja residuos en el pelo cada vez que la quito. Tengo que coger el secador para intentar quitar todas las micro fibras que se quedan súper pegadas a mi pelo al estar mojado. No estoy contenta con el producto y me sorprende muchísimo que nadie se haya quejado de esto en las críticas.,Microfibra,es,home
11908,es_0298095,product_es_0385644,reviewer_es_0823352,2,"No me ha gustado que cuando se pliega tapa las salidas de sonido de la tablet, disminuyendo notablemente el sonido.",Regular,es,pc
11909,es_0191412,product_es_0131885,reviewer_es_0924324,2,Cuando utilizas el puerto de red + HDMI + USB + puerto de carga la velocidad de descarga es muy lenta. He tenido que quitar el puerto de red del HUB y ponerlo en otro ya que me interfería debido a la baja velocidad en otras funciones del ordenador.,No es fiable,es,pc
11910,es_0417529,product_es_0152366,reviewer_es_0966760,2,"No tiene potencia de elevación del agua, salvo con tubería de goteo. Para fuente",Insuficiente,es,lawn_and_garden
